pixel	lat	lon
8108	37.000000	-134.375000
8109	37.000000	-133.125000
8110	37.000000	-131.875000
8111	37.000000	-130.625000
8112	37.000000	-129.375000
8113	37.000000	-128.125000
8114	37.000000	-126.875000
8115	37.000000	-125.625000
8116	37.000000	-124.375000
8117	37.000000	-123.125000
8118	37.000000	-121.875000
8119	37.000000	-120.625000
8120	37.000000	-119.375000
8121	37.000000	-118.125000
8122	37.000000	-116.875000
8123	37.000000	-115.625000
8124	37.000000	-114.375000
8125	37.000000	-113.125000
8126	37.000000	-111.875000
8127	37.000000	-110.625000
8128	37.000000	-109.375000
8129	37.000000	-108.125000
8130	37.000000	-106.875000
8131	37.000000	-105.625000
8132	37.000000	-104.375000
8133	37.000000	-103.125000
8134	37.000000	-101.875000
8135	37.000000	-100.625000
8136	37.000000	-99.375000
8137	37.000000	-98.125000
8138	37.000000	-96.875000
8139	37.000000	-95.625000
8140	37.000000	-94.375000
8141	37.000000	-93.125000
8142	37.000000	-91.875000
8143	37.000000	-90.625000
8144	37.000000	-89.375000
8145	37.000000	-88.125000
8146	37.000000	-86.875000
8147	37.000000	-85.625000
8148	37.000000	-84.375000
8149	37.000000	-83.125000
8150	37.000000	-81.875000
8151	37.000000	-80.625000
8152	37.000000	-79.375000
8153	37.000000	-78.125000
8154	37.000000	-76.875000
8155	37.000000	-75.625000
8156	37.000000	-74.375000
8157	37.000000	-73.125000
8158	37.000000	-71.875000
8159	37.000000	-70.625000
8160	37.000000	-69.375000
8161	37.000000	-68.125000
8162	37.000000	-66.875000
8163	37.000000	-65.625000
8164	37.000000	-64.375000
8165	37.000000	-63.125000
8166	37.000000	-61.875000
8167	37.000000	-60.625000
8168	37.000000	-59.375000
8169	37.000000	-58.125000
8170	37.000000	-56.875000
8171	37.000000	-55.625000
8172	37.000000	-54.375000
8173	37.000000	-53.125000
8174	37.000000	-51.875000
8175	37.000000	-50.625000
8176	37.000000	-49.375000
8177	37.000000	-48.125000
8178	37.000000	-46.875000
8179	37.000000	-45.625000
8180	37.000000	-44.375000
8181	37.000000	-43.125000
8182	37.000000	-41.875000
8183	37.000000	-40.625000
8184	37.000000	-39.375000
8185	37.000000	-38.125000
8186	37.000000	-36.875000
8187	37.000000	-35.625000
8188	37.000000	-34.375000
8189	37.000000	-33.125000
8190	37.000000	-31.875000
8191	37.000000	-30.625000
8192	37.000000	-29.375000
8193	37.000000	-28.125000
8194	37.000000	-26.875000
8195	37.000000	-25.625000
8196	37.000000	-24.375000
8197	37.000000	-23.125000
8198	37.000000	-21.875000
8199	37.000000	-20.625000
8200	37.000000	-19.375000
8201	37.000000	-18.125000
8202	37.000000	-16.875000
8203	37.000000	-15.625000
8204	37.000000	-14.375000
8205	37.000000	-13.125000
8206	37.000000	-11.875000
8207	37.000000	-10.625000
8208	37.000000	-9.375000
8209	37.000000	-8.125000
8210	37.000000	-6.875000
8211	37.000000	-5.625000
8212	37.000000	-4.375000
8213	37.000000	-3.125000
8214	37.000000	-1.875000
8215	37.000000	-0.625000
8216	37.000000	0.625000
8217	37.000000	1.875000
8218	37.000000	3.125000
8219	37.000000	4.375000
8220	37.000000	5.625000
8221	37.000000	6.875000
8222	37.000000	8.125000
8223	37.000000	9.375000
8224	37.000000	10.625000
8225	37.000000	11.875000
8226	37.000000	13.125000
8227	37.000000	14.375000
8228	37.000000	15.625000
8229	37.000000	16.875000
8230	37.000000	18.125000
8231	37.000000	19.375000
8232	37.000000	20.625000
8233	37.000000	21.875000
8234	37.000000	23.125000
8235	37.000000	24.375000
8236	37.000000	25.625000
8237	37.000000	26.875000
8238	37.000000	28.125000
8239	37.000000	29.375000
8240	37.000000	30.625000
8241	37.000000	31.875000
8242	37.000000	33.125000
8243	37.000000	34.375000
8244	37.000000	35.625000
8245	37.000000	36.875000
8246	37.000000	38.125000
8247	37.000000	39.375000
8248	37.000000	40.625000
8249	37.000000	41.875000
8250	37.000000	43.125000
8251	37.000000	44.375000
8252	37.000000	45.625000
8253	37.000000	46.875000
8254	37.000000	48.125000
8255	37.000000	49.375000
8256	37.000000	50.625000
8257	37.000000	51.875000
8258	37.000000	53.125000
8259	37.000000	54.375000
8260	37.000000	55.625000
8261	37.000000	56.875000
8262	37.000000	58.125000
8263	37.000000	59.375000
8264	37.000000	60.625000
8265	37.000000	61.875000
8266	37.000000	63.125000
8267	37.000000	64.375000
8268	37.000000	65.625000
8269	37.000000	66.875000
8270	37.000000	68.125000
8271	37.000000	69.375000
8272	37.000000	70.625000
8273	37.000000	71.875000
8274	37.000000	73.125000
8275	37.000000	74.375000
8276	37.000000	75.625000
8277	37.000000	76.875000
8278	37.000000	78.125000
8279	37.000000	79.375000
8280	37.000000	80.625000
8281	37.000000	81.875000
8282	37.000000	83.125000
8283	37.000000	84.375000
8284	37.000000	85.625000
8285	37.000000	86.875000
8286	37.000000	88.125000
8287	37.000000	89.375000
8288	37.000000	90.625000
8289	37.000000	91.875000
8290	37.000000	93.125000
8291	37.000000	94.375000
8292	37.000000	95.625000
8293	37.000000	96.875000
8294	37.000000	98.125000
8295	37.000000	99.375000
8296	37.000000	100.625000
8297	37.000000	101.875000
8298	37.000000	103.125000
8299	37.000000	104.375000
8300	37.000000	105.625000
8301	37.000000	106.875000
8302	37.000000	108.125000
8303	37.000000	109.375000
8304	37.000000	110.625000
8305	37.000000	111.875000
8306	37.000000	113.125000
8307	37.000000	114.375000
8308	37.000000	115.625000
8309	37.000000	116.875000
8310	37.000000	118.125000
8311	37.000000	119.375000
8312	37.000000	120.625000
8313	37.000000	121.875000
8314	37.000000	123.125000
8315	37.000000	124.375000
8316	37.000000	125.625000
8317	37.000000	126.875000
8318	37.000000	128.125000
8319	37.000000	129.375000
8320	37.000000	130.625000
8321	37.000000	131.875000
8322	37.000000	133.125000
8323	37.000000	134.375000
8324	37.000000	135.625000
8325	37.000000	136.875000
8326	37.000000	138.125000
8327	37.000000	139.375000
8328	37.000000	140.625000
8329	37.000000	141.875000
8330	37.000000	143.125000
8331	37.000000	144.375000
8332	37.000000	145.625000
8333	37.000000	146.875000
8334	37.000000	148.125000
8335	37.000000	149.375000
8336	37.000000	150.625000
8337	37.000000	151.875000
8338	37.000000	153.125000
8339	37.000000	154.375000
8340	37.000000	155.625000
8341	37.000000	156.875000
8342	37.000000	158.125000
8343	37.000000	159.375000
8344	37.000000	160.625000
8345	37.000000	161.875000
8346	37.000000	163.125000
8347	37.000000	164.375000
8348	37.000000	165.625000
8349	37.000000	166.875000
8350	37.000000	168.125000
8351	37.000000	169.375000
8352	37.000000	170.625000
8353	37.000000	171.875000
8354	37.000000	173.125000
8355	37.000000	174.375000
8356	37.000000	175.625000
8357	37.000000	176.875000
8358	37.000000	178.125000
8359	37.000000	179.375000
8360	36.000000	-180.000000
8361	36.000000	-178.762887
8362	36.000000	-177.525773
8363	36.000000	-176.288660
8364	36.000000	-175.051546
8365	36.000000	-173.814433
8366	36.000000	-172.577320
8367	36.000000	-171.340206
8368	36.000000	-170.103093
8369	36.000000	-168.865979
8370	36.000000	-167.628866
8371	36.000000	-166.391753
8372	36.000000	-165.154639
8373	36.000000	-163.917526
8374	36.000000	-162.680412
8375	36.000000	-161.443299
8376	36.000000	-160.206186
8377	36.000000	-158.969072
8378	36.000000	-157.731959
8379	36.000000	-156.494845
8380	36.000000	-155.257732
8381	36.000000	-154.020619
8382	36.000000	-152.783505
8383	36.000000	-151.546392
8384	36.000000	-150.309278
8385	36.000000	-149.072165
8386	36.000000	-147.835052
8387	36.000000	-146.597938
8388	36.000000	-145.360825
8389	36.000000	-144.123711
8390	36.000000	-142.886598
8391	36.000000	-141.649485
8392	36.000000	-140.412371
8393	36.000000	-139.175258
8394	36.000000	-137.938144
8395	36.000000	-136.701031
8396	36.000000	-135.463918
8397	36.000000	-134.226804
8398	36.000000	-132.989691
8399	36.000000	-131.752577
8400	36.000000	-130.515464
8401	36.000000	-129.278351
8402	36.000000	-128.041237
8403	36.000000	-126.804124
8404	36.000000	-125.567010
8405	36.000000	-124.329897
8406	36.000000	-123.092784
8407	36.000000	-121.855670
8408	36.000000	-120.618557
8409	36.000000	-119.381443
8410	36.000000	-118.144330
8411	36.000000	-116.907216
8412	36.000000	-115.670103
8413	36.000000	-114.432990
8414	36.000000	-113.195876
8415	36.000000	-111.958763
8416	36.000000	-110.721649
8417	36.000000	-109.484536
8418	36.000000	-108.247423
8419	36.000000	-107.010309
8420	36.000000	-105.773196
8421	36.000000	-104.536082
8422	36.000000	-103.298969
8423	36.000000	-102.061856
8424	36.000000	-100.824742
8425	36.000000	-99.587629
8426	36.000000	-98.350515
8427	36.000000	-97.113402
8428	36.000000	-95.876289
8429	36.000000	-94.639175
8430	36.000000	-93.402062
8431	36.000000	-92.164948
8432	36.000000	-90.927835
8433	36.000000	-89.690722
8434	36.000000	-88.453608
8435	36.000000	-87.216495
8436	36.000000	-85.979381
8437	36.000000	-84.742268
8438	36.000000	-83.505155
8439	36.000000	-82.268041
8440	36.000000	-81.030928
8441	36.000000	-79.793814
8442	36.000000	-78.556701
8443	36.000000	-77.319588
8444	36.000000	-76.082474
8445	36.000000	-74.845361
8446	36.000000	-73.608247
8447	36.000000	-72.371134
8448	36.000000	-71.134021
8449	36.000000	-69.896907
8450	36.000000	-68.659794
8451	36.000000	-67.422680
8452	36.000000	-66.185567
8453	36.000000	-64.948454
8454	36.000000	-63.711340
8455	36.000000	-62.474227
8456	36.000000	-61.237113
8457	36.000000	-60.000000
8458	36.000000	-58.762887
8459	36.000000	-57.525773
8460	36.000000	-56.288660
8461	36.000000	-55.051546
8462	36.000000	-53.814433
8463	36.000000	-52.577320
8464	36.000000	-51.340206
8465	36.000000	-50.103093
8466	36.000000	-48.865979
8467	36.000000	-47.628866
8468	36.000000	-46.391753
8469	36.000000	-45.154639
8470	36.000000	-43.917526
8471	36.000000	-42.680412
8472	36.000000	-41.443299
8473	36.000000	-40.206186
8474	36.000000	-38.969072
8475	36.000000	-37.731959
8476	36.000000	-36.494845
8477	36.000000	-35.257732
8478	36.000000	-34.020619
8479	36.000000	-32.783505
8480	36.000000	-31.546392
8481	36.000000	-30.309278
8482	36.000000	-29.072165
8483	36.000000	-27.835052
8484	36.000000	-26.597938
8485	36.000000	-25.360825
8486	36.000000	-24.123711
8487	36.000000	-22.886598
8488	36.000000	-21.649485
8489	36.000000	-20.412371
8490	36.000000	-19.175258
8491	36.000000	-17.938144
8492	36.000000	-16.701031
8493	36.000000	-15.463918
8494	36.000000	-14.226804
8495	36.000000	-12.989691
8496	36.000000	-11.752577
8497	36.000000	-10.515464
8498	36.000000	-9.278351
8499	36.000000	-8.041237
8500	36.000000	-6.804124
8501	36.000000	-5.567010
8502	36.000000	-4.329897
8503	36.000000	-3.092784
8504	36.000000	-1.855670
8505	36.000000	-0.618557
8506	36.000000	0.618557
8507	36.000000	1.855670
8508	36.000000	3.092784
8509	36.000000	4.329897
8510	36.000000	5.567010
8511	36.000000	6.804124
8512	36.000000	8.041237
8513	36.000000	9.278351
8514	36.000000	10.515464
8515	36.000000	11.752577
8516	36.000000	12.989691
8517	36.000000	14.226804
8518	36.000000	15.463918
8519	36.000000	16.701031
8520	36.000000	17.938144
8521	36.000000	19.175258
8522	36.000000	20.412371
8523	36.000000	21.649485
8524	36.000000	22.886598
8525	36.000000	24.123711
8526	36.000000	25.360825
8527	36.000000	26.597938
8528	36.000000	27.835052
8529	36.000000	29.072165
8530	36.000000	30.309278
8531	36.000000	31.546392
8532	36.000000	32.783505
8533	36.000000	34.020619
8534	36.000000	35.257732
8535	36.000000	36.494845
8536	36.000000	37.731959
8537	36.000000	38.969072
8538	36.000000	40.206186
8539	36.000000	41.443299
8540	36.000000	42.680412
8541	36.000000	43.917526
8542	36.000000	45.154639
8543	36.000000	46.391753
8544	36.000000	47.628866
8545	36.000000	48.865979
8546	36.000000	50.103093
8547	36.000000	51.340206
8548	36.000000	52.577320
8549	36.000000	53.814433
8550	36.000000	55.051546
8551	36.000000	56.288660
8552	36.000000	57.525773
8553	36.000000	58.762887
8554	36.000000	60.000000
8555	36.000000	61.237113
8556	36.000000	62.474227
8557	36.000000	63.711340
8558	36.000000	64.948454
8559	36.000000	66.185567
8560	36.000000	67.422680
8561	36.000000	68.659794
8562	36.000000	69.896907
8563	36.000000	71.134021
8564	36.000000	72.371134
8565	36.000000	73.608247
8566	36.000000	74.845361
8567	36.000000	76.082474
8568	36.000000	77.319588
8569	36.000000	78.556701
8570	36.000000	79.793814
8571	36.000000	81.030928
8572	36.000000	82.268041
8573	36.000000	83.505155
8574	36.000000	84.742268
8575	36.000000	85.979381
8576	36.000000	87.216495
8577	36.000000	88.453608
8578	36.000000	89.690722
8579	36.000000	90.927835
8580	36.000000	92.164948
8581	36.000000	93.402062
8582	36.000000	94.639175
8583	36.000000	95.876289
8584	36.000000	97.113402
8585	36.000000	98.350515
8586	36.000000	99.587629
8587	36.000000	100.824742
8588	36.000000	102.061856
8589	36.000000	103.298969
8590	36.000000	104.536082
8591	36.000000	105.773196
8592	36.000000	107.010309
8593	36.000000	108.247423
8594	36.000000	109.484536
8595	36.000000	110.721649
8596	36.000000	111.958763
8597	36.000000	113.195876
8598	36.000000	114.432990
8599	36.000000	115.670103
8600	36.000000	116.907216
8601	36.000000	118.144330
8602	36.000000	119.381443
8603	36.000000	120.618557
8604	36.000000	121.855670
8605	36.000000	123.092784
8606	36.000000	124.329897
8607	36.000000	125.567010
8608	36.000000	126.804124
8609	36.000000	128.041237
8610	36.000000	129.278351
8611	36.000000	130.515464
8612	36.000000	131.752577
8613	36.000000	132.989691
8614	36.000000	134.226804
8615	36.000000	135.463918
8616	36.000000	136.701031
8617	36.000000	137.938144
8618	36.000000	139.175258
8619	36.000000	140.412371
8620	36.000000	141.649485
8621	36.000000	142.886598
8622	36.000000	144.123711
8623	36.000000	145.360825
8624	36.000000	146.597938
8625	36.000000	147.835052
8626	36.000000	149.072165
8627	36.000000	150.309278
8628	36.000000	151.546392
8629	36.000000	152.783505
8630	36.000000	154.020619
8631	36.000000	155.257732
8632	36.000000	156.494845
8633	36.000000	157.731959
8634	36.000000	158.969072
8635	36.000000	160.206186
8636	36.000000	161.443299
8637	36.000000	162.680412
8638	36.000000	163.917526
8639	36.000000	165.154639
8640	36.000000	166.391753
8641	36.000000	167.628866
8642	36.000000	168.865979
8643	36.000000	170.103093
8644	36.000000	171.340206
8645	36.000000	172.577320
8646	36.000000	173.814433
8647	36.000000	175.051546
8648	36.000000	176.288660
8649	36.000000	177.525773
8650	36.000000	178.762887
8651	35.000000	-179.389831
8652	35.000000	-178.169492
8653	35.000000	-176.949153
8654	35.000000	-175.728814
8655	35.000000	-174.508475
8656	35.000000	-173.288136
8657	35.000000	-172.067797
8658	35.000000	-170.847458
8659	35.000000	-169.627119
8660	35.000000	-168.406780
8661	35.000000	-167.186441
8662	35.000000	-165.966102
8663	35.000000	-164.745763
8664	35.000000	-163.525424
8665	35.000000	-162.305085
8666	35.000000	-161.084746
8667	35.000000	-159.864407
8668	35.000000	-158.644068
8669	35.000000	-157.423729
8670	35.000000	-156.203390
8671	35.000000	-154.983051
8672	35.000000	-153.762712
8673	35.000000	-152.542373
8674	35.000000	-151.322034
8675	35.000000	-150.101695
8676	35.000000	-148.881356
8677	35.000000	-147.661017
8678	35.000000	-146.440678
8679	35.000000	-145.220339
8680	35.000000	-144.000000
8681	35.000000	-142.779661
8682	35.000000	-141.559322
8683	35.000000	-140.338983
8684	35.000000	-139.118644
8685	35.000000	-137.898305
8686	35.000000	-136.677966
8687	35.000000	-135.457627
8688	35.000000	-134.237288
8689	35.000000	-133.016949
8690	35.000000	-131.796610
8691	35.000000	-130.576271
8692	35.000000	-129.355932
8693	35.000000	-128.135593
8694	35.000000	-126.915254
8695	35.000000	-125.694915
8696	35.000000	-124.474576
8697	35.000000	-123.254237
8698	35.000000	-122.033898
8699	35.000000	-120.813559
8700	35.000000	-119.593220
8701	35.000000	-118.372881
8702	35.000000	-117.152542
8703	35.000000	-115.932203
8704	35.000000	-114.711864
8705	35.000000	-113.491525
8706	35.000000	-112.271186
8707	35.000000	-111.050847
8708	35.000000	-109.830508
8709	35.000000	-108.610169
8710	35.000000	-107.389831
8711	35.000000	-106.169492
8712	35.000000	-104.949153
8713	35.000000	-103.728814
8714	35.000000	-102.508475
8715	35.000000	-101.288136
8716	35.000000	-100.067797
8717	35.000000	-98.847458
8718	35.000000	-97.627119
8719	35.000000	-96.406780
8720	35.000000	-95.186441
8721	35.000000	-93.966102
8722	35.000000	-92.745763
8723	35.000000	-91.525424
8724	35.000000	-90.305085
8725	35.000000	-89.084746
8726	35.000000	-87.864407
8727	35.000000	-86.644068
8728	35.000000	-85.423729
8729	35.000000	-84.203390
8730	35.000000	-82.983051
8731	35.000000	-81.762712
8732	35.000000	-80.542373
8733	35.000000	-79.322034
8734	35.000000	-78.101695
8735	35.000000	-76.881356
8736	35.000000	-75.661017
8737	35.000000	-74.440678
8738	35.000000	-73.220339
8739	35.000000	-72.000000
8740	35.000000	-70.779661
8741	35.000000	-69.559322
8742	35.000000	-68.338983
8743	35.000000	-67.118644
8744	35.000000	-65.898305
8745	35.000000	-64.677966
8746	35.000000	-63.457627
8747	35.000000	-62.237288
8748	35.000000	-61.016949
8749	35.000000	-59.796610
8750	35.000000	-58.576271
8751	35.000000	-57.355932
8752	35.000000	-56.135593
8753	35.000000	-54.915254
8754	35.000000	-53.694915
8755	35.000000	-52.474576
8756	35.000000	-51.254237
8757	35.000000	-50.033898
8758	35.000000	-48.813559
8759	35.000000	-47.593220
8760	35.000000	-46.372881
8761	35.000000	-45.152542
8762	35.000000	-43.932203
8763	35.000000	-42.711864
8764	35.000000	-41.491525
8765	35.000000	-40.271186
8766	35.000000	-39.050847
8767	35.000000	-37.830508
8768	35.000000	-36.610169
8769	35.000000	-35.389831
8770	35.000000	-34.169492
8771	35.000000	-32.949153
8772	35.000000	-31.728814
8773	35.000000	-30.508475
8774	35.000000	-29.288136
8775	35.000000	-28.067797
8776	35.000000	-26.847458
8777	35.000000	-25.627119
8778	35.000000	-24.406780
8779	35.000000	-23.186441
8780	35.000000	-21.966102
8781	35.000000	-20.745763
8782	35.000000	-19.525424
8783	35.000000	-18.305085
8784	35.000000	-17.084746
8785	35.000000	-15.864407
8786	35.000000	-14.644068
8787	35.000000	-13.423729
8788	35.000000	-12.203390
8789	35.000000	-10.983051
8790	35.000000	-9.762712
8791	35.000000	-8.542373
8792	35.000000	-7.322034
8793	35.000000	-6.101695
8794	35.000000	-4.881356
8795	35.000000	-3.661017
8796	35.000000	-2.440678
8797	35.000000	-1.220339
8798	35.000000	-0.000000
8799	35.000000	1.220339
8800	35.000000	2.440678
8801	35.000000	3.661017
8802	35.000000	4.881356
8803	35.000000	6.101695
8804	35.000000	7.322034
8805	35.000000	8.542373
8806	35.000000	9.762712
8807	35.000000	10.983051
8808	35.000000	12.203390
8809	35.000000	13.423729
8810	35.000000	14.644068
8811	35.000000	15.864407
8812	35.000000	17.084746
8813	35.000000	18.305085
8814	35.000000	19.525424
8815	35.000000	20.745763
8816	35.000000	21.966102
8817	35.000000	23.186441
8818	35.000000	24.406780
8819	35.000000	25.627119
8820	35.000000	26.847458
8821	35.000000	28.067797
8822	35.000000	29.288136
8823	35.000000	30.508475
8824	35.000000	31.728814
8825	35.000000	32.949153
8826	35.000000	34.169492
8827	35.000000	35.389831
8828	35.000000	36.610169
8829	35.000000	37.830508
8830	35.000000	39.050847
8831	35.000000	40.271186
8832	35.000000	41.491525
8833	35.000000	42.711864
8834	35.000000	43.932203
8835	35.000000	45.152542
8836	35.000000	46.372881
8837	35.000000	47.593220
8838	35.000000	48.813559
8839	35.000000	50.033898
8840	35.000000	51.254237
8841	35.000000	52.474576
8842	35.000000	53.694915
8843	35.000000	54.915254
8844	35.000000	56.135593
8845	35.000000	57.355932
8846	35.000000	58.576271
8847	35.000000	59.796610
8848	35.000000	61.016949
8849	35.000000	62.237288
8850	35.000000	63.457627
8851	35.000000	64.677966
8852	35.000000	65.898305
8853	35.000000	67.118644
8854	35.000000	68.338983
8855	35.000000	69.559322
8856	35.000000	70.779661
8857	35.000000	72.000000
8858	35.000000	73.220339
8859	35.000000	74.440678
8860	35.000000	75.661017
8861	35.000000	76.881356
8862	35.000000	78.101695
8863	35.000000	79.322034
8864	35.000000	80.542373
8865	35.000000	81.762712
8866	35.000000	82.983051
8867	35.000000	84.203390
8868	35.000000	85.423729
8869	35.000000	86.644068
8870	35.000000	87.864407
8871	35.000000	89.084746
8872	35.000000	90.305085
8873	35.000000	91.525424
8874	35.000000	92.745763
8875	35.000000	93.966102
8876	35.000000	95.186441
8877	35.000000	96.406780
8878	35.000000	97.627119
8879	35.000000	98.847458
8880	35.000000	100.067797
8881	35.000000	101.288136
8882	35.000000	102.508475
8883	35.000000	103.728814
8884	35.000000	104.949153
8885	35.000000	106.169492
8886	35.000000	107.389831
8887	35.000000	108.610169
8888	35.000000	109.830508
8889	35.000000	111.050847
8890	35.000000	112.271186
8891	35.000000	113.491525
8892	35.000000	114.711864
8893	35.000000	115.932203
8894	35.000000	117.152542
8895	35.000000	118.372881
8896	35.000000	119.593220
8897	35.000000	120.813559
8898	35.000000	122.033898
8899	35.000000	123.254237
8900	35.000000	124.474576
8901	35.000000	125.694915
8902	35.000000	126.915254
8903	35.000000	128.135593
8904	35.000000	129.355932
8905	35.000000	130.576271
8906	35.000000	131.796610
8907	35.000000	133.016949
8908	35.000000	134.237288
8909	35.000000	135.457627
8910	35.000000	136.677966
8911	35.000000	137.898305
8912	35.000000	139.118644
8913	35.000000	140.338983
8914	35.000000	141.559322
8915	35.000000	142.779661
8916	35.000000	144.000000
8917	35.000000	145.220339
8918	35.000000	146.440678
8919	35.000000	147.661017
8920	35.000000	148.881356
8921	35.000000	150.101695
8922	35.000000	151.322034
8923	35.000000	152.542373
8924	35.000000	153.762712
8925	35.000000	154.983051
8926	35.000000	156.203390
8927	35.000000	157.423729
8928	35.000000	158.644068
8929	35.000000	159.864407
8930	35.000000	161.084746
8931	35.000000	162.305085
8932	35.000000	163.525424
8933	35.000000	164.745763
8934	35.000000	165.966102
8935	35.000000	167.186441
8936	35.000000	168.406780
8937	35.000000	169.627119
8938	35.000000	170.847458
8939	35.000000	172.067797
8940	35.000000	173.288136
8941	35.000000	174.508475
8942	35.000000	175.728814
8943	35.000000	176.949153
8944	35.000000	178.169492
8945	35.000000	179.389831
8946	34.000000	-180.000000
8947	34.000000	-178.791946
8948	34.000000	-177.583893
8949	34.000000	-176.375839
8950	34.000000	-175.167785
8951	34.000000	-173.959732
8952	34.000000	-172.751678
8953	34.000000	-171.543624
8954	34.000000	-170.335570
8955	34.000000	-169.127517
8956	34.000000	-167.919463
8957	34.000000	-166.711409
8958	34.000000	-165.503356
8959	34.000000	-164.295302
8960	34.000000	-163.087248
8961	34.000000	-161.879195
8962	34.000000	-160.671141
8963	34.000000	-159.463087
8964	34.000000	-158.255034
8965	34.000000	-157.046980
8966	34.000000	-155.838926
8967	34.000000	-154.630872
8968	34.000000	-153.422819
8969	34.000000	-152.214765
8970	34.000000	-151.006711
8971	34.000000	-149.798658
8972	34.000000	-148.590604
8973	34.000000	-147.382550
8974	34.000000	-146.174497
8975	34.000000	-144.966443
8976	34.000000	-143.758389
8977	34.000000	-142.550336
8978	34.000000	-141.342282
8979	34.000000	-140.134228
8980	34.000000	-138.926174
8981	34.000000	-137.718121
8982	34.000000	-136.510067
8983	34.000000	-135.302013
8984	34.000000	-134.093960
8985	34.000000	-132.885906
8986	34.000000	-131.677852
8987	34.000000	-130.469799
8988	34.000000	-129.261745
8989	34.000000	-128.053691
8990	34.000000	-126.845638
8991	34.000000	-125.637584
8992	34.000000	-124.429530
8993	34.000000	-123.221477
8994	34.000000	-122.013423
8995	34.000000	-120.805369
8996	34.000000	-119.597315
8997	34.000000	-118.389262
8998	34.000000	-117.181208
8999	34.000000	-115.973154
9000	34.000000	-114.765101
9001	34.000000	-113.557047
9002	34.000000	-112.348993
9003	34.000000	-111.140940
9004	34.000000	-109.932886
9005	34.000000	-108.724832
9006	34.000000	-107.516779
9007	34.000000	-106.308725
9008	34.000000	-105.100671
9009	34.000000	-103.892617
9010	34.000000	-102.684564
9011	34.000000	-101.476510
9012	34.000000	-100.268456
9013	34.000000	-99.060403
9014	34.000000	-97.852349
9015	34.000000	-96.644295
9016	34.000000	-95.436242
9017	34.000000	-94.228188
9018	34.000000	-93.020134
9019	34.000000	-91.812081
9020	34.000000	-90.604027
9021	34.000000	-89.395973
9022	34.000000	-88.187919
9023	34.000000	-86.979866
9024	34.000000	-85.771812
9025	34.000000	-84.563758
9026	34.000000	-83.355705
9027	34.000000	-82.147651
9028	34.000000	-80.939597
9029	34.000000	-79.731544
9030	34.000000	-78.523490
9031	34.000000	-77.315436
9032	34.000000	-76.107383
9033	34.000000	-74.899329
9034	34.000000	-73.691275
9035	34.000000	-72.483221
9036	34.000000	-71.275168
9037	34.000000	-70.067114
9038	34.000000	-68.859060
9039	34.000000	-67.651007
9040	34.000000	-66.442953
9041	34.000000	-65.234899
9042	34.000000	-64.026846
9043	34.000000	-62.818792
9044	34.000000	-61.610738
9045	34.000000	-60.402685
9046	34.000000	-59.194631
9047	34.000000	-57.986577
9048	34.000000	-56.778523
9049	34.000000	-55.570470
9050	34.000000	-54.362416
9051	34.000000	-53.154362
9052	34.000000	-51.946309
9053	34.000000	-50.738255
9054	34.000000	-49.530201
9055	34.000000	-48.322148
9056	34.000000	-47.114094
9057	34.000000	-45.906040
9058	34.000000	-44.697987
9059	34.000000	-43.489933
9060	34.000000	-42.281879
9061	34.000000	-41.073826
9062	34.000000	-39.865772
9063	34.000000	-38.657718
9064	34.000000	-37.449664
9065	34.000000	-36.241611
9066	34.000000	-35.033557
9067	34.000000	-33.825503
9068	34.000000	-32.617450
9069	34.000000	-31.409396
9070	34.000000	-30.201342
9071	34.000000	-28.993289
9072	34.000000	-27.785235
9073	34.000000	-26.577181
9074	34.000000	-25.369128
9075	34.000000	-24.161074
9076	34.000000	-22.953020
9077	34.000000	-21.744966
9078	34.000000	-20.536913
9079	34.000000	-19.328859
9080	34.000000	-18.120805
9081	34.000000	-16.912752
9082	34.000000	-15.704698
9083	34.000000	-14.496644
9084	34.000000	-13.288591
9085	34.000000	-12.080537
9086	34.000000	-10.872483
9087	34.000000	-9.664430
9088	34.000000	-8.456376
9089	34.000000	-7.248322
9090	34.000000	-6.040268
9091	34.000000	-4.832215
9092	34.000000	-3.624161
9093	34.000000	-2.416107
9094	34.000000	-1.208054
9095	34.000000	0.000000
9096	34.000000	1.208054
9097	34.000000	2.416107
9098	34.000000	3.624161
9099	34.000000	4.832215
9100	34.000000	6.040268
9101	34.000000	7.248322
9102	34.000000	8.456376
9103	34.000000	9.664430
9104	34.000000	10.872483
9105	34.000000	12.080537
9106	34.000000	13.288591
9107	34.000000	14.496644
9108	34.000000	15.704698
9109	34.000000	16.912752
9110	34.000000	18.120805
9111	34.000000	19.328859
9112	34.000000	20.536913
9113	34.000000	21.744966
9114	34.000000	22.953020
9115	34.000000	24.161074
9116	34.000000	25.369128
9117	34.000000	26.577181
9118	34.000000	27.785235
9119	34.000000	28.993289
9120	34.000000	30.201342
9121	34.000000	31.409396
9122	34.000000	32.617450
9123	34.000000	33.825503
9124	34.000000	35.033557
9125	34.000000	36.241611
9126	34.000000	37.449664
9127	34.000000	38.657718
9128	34.000000	39.865772
9129	34.000000	41.073826
9130	34.000000	42.281879
9131	34.000000	43.489933
9132	34.000000	44.697987
9133	34.000000	45.906040
9134	34.000000	47.114094
9135	34.000000	48.322148
9136	34.000000	49.530201
9137	34.000000	50.738255
9138	34.000000	51.946309
9139	34.000000	53.154362
9140	34.000000	54.362416
